8849;18.01.21 09:55:21;21;Avvicinamento Pressata Finale;Alcun errore (0);20210114111447A0211;
0,00;0,00;174,42;0,04;0,00;0,00;
0,00;0,00;176,82;0,04;0,00;0,00;
0,00;0,00;179,22;0,04;0,00;0,00;
0,00;0,00;183,82;0,04;0,00;0,00;
0,00;0,00;184,46;0,09;0,00;0,00;
0,00;0,00;184,50;0,09;0,00;0,00;
0,00;0,00;184,50;0,04;0,00;0,00;
0,00;0,00;184,55;0,09;0,00;0,00;
0,00;0,00;184,65;0,13;0,00;0,00;
0,00;0,00;184,74;0,09;0,00;0,00;
0,00;0,00;184,84;0,04;0,00;0,00;
0,00;0,00;184,94;0,04;0,00;0,00;
0,00;0,00;185,03;0,13;0,00;0,00;
0,00;0,00;185,13;0,18;0,00;0,00;
0,00;0,00;185,22;0,18;0,00;0,00;
0,00;0,00;185,32;0,13;0,00;0,00;
0,00;0,00;185,42;0,13;0,00;0,00;
0,00;0,00;185,51;0,09;0,00;0,00;
0,00;0,00;185,61;0,13;0,00;0,00;
0,00;0,00;185,70;0,09;0,00;0,00;
0,00;0,00;185,80;0,09;0,00;0,00;
0,00;0,00;185,90;0,13;0,00;0,00;
0,00;0,00;185,99;0,13;0,00;0,00;
0,00;0,00;186,09;0,09;0,00;0,00;
0,00;0,00;186,18;0,09;0,00;0,00;
0,00;0,00;186,28;0,18;0,00;0,00;
0,00;0,00;186,38;0,09;0,00;0,00;
0,00;0,00;186,47;0,13;0,00;0,00;
0,00;0,00;186,57;0,18;0,00;0,00;
0,00;0,00;186,66;0,09;0,00;0,00;
0,00;0,00;186,76;0,09;0,00;0,00;
0,00;0,00;186,86;0,13;0,00;0,00;
0,00;0,00;186,95;0,13;0,00;0,00;
0,00;0,00;187,05;0,13;0,00;0,00;
0,00;0,00;187,14;0,04;0,00;0,00;
0,00;0,00;187,24;0,09;0,00;0,00;
0,00;0,00;187,34;0,09;0,00;0,00;
0,00;0,00;187,43;0,09;0,00;0,00;
0,00;0,00;187,53;0,09;0,00;0,00;
0,00;0,00;187,62;0,18;0,00;0,00;
0,00;0,00;187,72;0,13;0,00;0,00;
0,00;0,00;187,82;0,13;0,00;0,00;
0,00;0,00;187,91;0,13;0,00;0,00;
0,00;0,00;188,01;0,18;0,00;0,00;
0,00;0,00;188,10;0,13;0,00;0,00;
0,00;0,00;188,20;0,09;0,00;0,00;
0,00;0,00;188,30;0,18;0,00;0,00;
0,00;0,00;188,39;0,13;0,00;0,00;
0,00;0,00;188,49;0,13;0,00;0,00;
0,00;0,00;188,58;0,13;0,00;0,00;
0,00;0,00;188,68;0,13;0,00;0,00;
0,00;0,00;188,78;0,18;0,00;0,00;
0,00;0,00;188,87;0,18;0,00;0,00;
0,00;0,00;188,97;0,09;0,00;0,00;
0,00;0,00;189,06;0,09;0,00;0,00;
0,00;0,00;189,16;0,09;0,00;0,00;
0,00;0,00;189,26;0,09;0,00;0,00;
0,00;0,00;189,35;0,13;0,00;0,00;
0,00;0,00;189,45;0,09;0,00;0,00;
0,00;0,00;189,54;0,13;0,00;0,00;
0,00;0,00;189,64;0,18;0,00;0,00;
0,00;0,00;189,74;0,13;0,00;0,00;
0,00;0,00;189,83;0,13;0,00;0,00;
0,00;0,00;189,93;0,09;0,00;0,00;
0,00;0,00;190,02;0,09;0,00;0,00;
0,00;0,00;190,12;0,13;0,00;0,00;
0,00;0,00;190,22;0,13;0,00;0,00;
0,00;0,00;190,31;0,13;0,00;0,00;
0,00;0,00;190,41;0,13;0,00;0,00;
0,00;0,00;190,50;0,18;0,00;0,00;
0,00;0,00;190,60;0,13;0,00;0,00;
0,00;0,00;190,70;0,13;0,00;0,00;
0,00;0,00;190,79;0,13;0,00;0,00;
0,00;0,00;190,89;0,09;0,00;0,00;
0,00;0,00;190,98;0,13;0,00;0,00;
0,00;0,00;191,08;0,13;0,00;0,00;
0,00;0,00;191,18;0,13;0,00;0,00;
0,00;0,00;191,27;0,18;0,00;0,00;
0,00;0,00;191,37;0,09;0,00;0,00;
0,00;0,00;191,46;0,13;0,00;0,00;
0,00;0,00;191,56;0,04;0,00;0,00;
0,00;0,00;191,66;0,13;0,00;0,00;
0,00;0,00;191,75;0,13;0,00;0,00;
0,00;0,00;191,85;0,09;0,00;0,00;
0,00;0,00;191,94;0,13;0,00;0,00;
0,00;0,00;192,04;0,13;0,00;0,00;
0,00;0,00;192,14;0,13;0,00;0,00;
0,00;0,00;192,23;0,18;0,00;0,00;
0,00;0,00;192,33;0,13;0,00;0,00;
0,00;0,00;192,42;0,13;0,00;0,00;
0,00;0,00;192,52;0,13;0,00;0,00;
0,00;0,00;192,62;0,13;0,00;0,00;
0,00;0,00;192,71;0,13;0,00;0,00;
0,00;0,00;192,81;0,13;0,00;0,00;
0,00;0,00;192,90;0,18;0,00;0,00;
0,00;0,00;193,00;0,18;0,00;0,00;
0,00;0,00;193,10;0,18;0,00;0,00;
0,00;0,00;193,19;0,18;0,00;0,00;
0,00;0,00;193,29;0,13;0,00;0,00;
0,00;0,00;193,38;0,18;0,00;0,00;
0,00;0,00;193,48;0,13;0,00;0,00;
0,00;0,00;193,58;0,18;0,00;0,00;
0,00;0,00;193,67;0,18;0,00;0,00;
0,00;0,00;193,77;0,18;0,00;0,00;
0,00;0,00;193,86;0,18;0,00;0,00;
0,00;0,00;193,96;0,18;0,00;0,00;
0,00;0,00;194,06;0,13;0,00;0,00;
0,00;0,00;194,15;0,18;0,00;0,00;
0,00;0,00;194,25;0,18;0,00;0,00;
0,00;0,00;194,34;0,18;0,00;0,00;
0,00;0,00;194,44;0,13;0,00;0,00;
0,00;0,00;194,54;0,13;0,00;0,00;
0,00;0,00;194,63;0,18;0,00;0,00;
0,00;0,00;194,73;0,13;0,00;0,00;
0,00;0,00;194,82;0,13;0,00;0,00;
0,00;0,00;194,92;0,13;0,00;0,00;
0,00;0,00;195,02;0,09;0,00;0,00;
0,00;0,00;195,11;0,18;0,00;0,00;
0,00;0,00;195,21;0,18;0,00;0,00;
0,00;0,00;195,30;0,18;0,00;0,00;
0,00;0,00;195,40;0,18;0,00;0,00;
0,00;0,00;195,50;0,13;0,00;0,00;
0,00;0,00;195,59;0,18;0,00;0,00;
0,00;0,00;195,69;0,18;0,00;0,00;
0,00;0,00;195,78;0,09;0,00;0,00;
0,00;0,00;195,88;0,18;0,00;0,00;
0,00;0,00;195,98;0,13;0,00;0,00;
0,00;0,00;196,07;0,18;0,00;0,00;
0,00;0,00;196,17;0,18;0,00;0,00;
0,00;0,00;196,26;0,18;0,00;0,00;
0,00;0,00;196,36;0,18;0,00;0,00;
0,00;0,00;196,46;0,13;0,00;0,00;
0,00;0,00;196,55;0,18;0,00;0,00;
0,00;0,00;196,65;0,18;0,00;0,00;
0,00;0,00;196,74;0,18;0,00;0,00;
0,00;0,00;196,84;0,18;0,00;0,00;
0,00;0,00;196,94;0,18;0,00;0,00;
0,00;0,00;197,03;0,18;0,00;0,00;
0,00;0,00;197,13;0,18;0,00;0,00;
0,00;0,00;197,22;0,18;0,00;0,00;
0,00;0,00;197,32;0,18;0,00;0,00;
0,00;0,00;197,42;0,18;0,00;0,00;
0,00;0,00;197,51;0,18;0,00;0,00;
0,00;0,00;197,61;0,13;0,00;0,00;
0,00;0,00;197,70;0,18;0,00;0,00;
0,00;0,00;197,80;0,13;0,00;0,00;
0,00;0,00;197,90;0,13;0,00;0,00;
0,00;0,00;197,99;0,18;0,00;0,00;
0,00;0,00;198,09;0,18;0,00;0,00;
0,00;0,00;198,18;0,13;0,00;0,00;
0,00;0,00;198,28;0,18;0,00;0,00;
0,00;0,00;198,38;0,13;0,00;0,00;
0,00;0,00;198,47;0,18;0,00;0,00;
0,00;0,00;198,57;0,18;0,00;0,00;
0,00;0,00;198,66;0,13;0,00;0,00;
0,00;0,00;198,76;0,13;0,00;0,00;
0,00;0,00;198,86;0,13;0,00;0,00;
0,00;0,00;198,95;0,13;0,00;0,00;
0,00;0,00;199,05;0,13;0,00;0,00;
0,00;0,00;199,14;0,13;0,00;0,00;
0,00;0,00;199,24;0,18;0,00;0,00;
0,00;0,00;199,34;0,13;0,00;0,00;
0,00;0,00;199,43;0,13;0,00;0,00;
0,00;0,00;199,53;0,09;0,00;0,00;
0,00;0,00;199,62;0,18;0,00;0,00;
0,00;0,00;199,72;0,18;0,00;0,00;
0,00;0,00;199,82;0,18;0,00;0,00;
0,00;0,00;199,91;0,13;0,00;0,00;
0,00;0,00;200,01;0,18;0,00;0,00;
0,00;0,00;200,10;0,18;0,00;0,00;
0,00;0,00;200,20;0,18;0,00;0,00;
0,00;0,00;200,30;0,18;0,00;0,00;
0,00;0,00;200,39;0,18;0,00;0,00;
0,00;0,00;200,49;0,13;0,00;0,00;
0,00;0,00;200,58;0,13;0,00;0,00;
0,00;0,00;200,68;0,13;0,00;0,00;
0,00;0,00;200,78;0,13;0,00;0,00;
0,00;0,00;200,87;0,18;0,00;0,00;
0,00;0,00;200,97;0,13;0,00;0,00;
0,00;0,00;201,06;0,18;0,00;0,00;
0,00;0,00;201,16;0,13;0,00;0,00;
0,00;0,00;201,26;0,13;0,00;0,00;
0,00;0,00;201,35;0,18;0,00;0,00;
0,00;0,00;201,45;0,18;0,00;0,00;
0,00;0,00;201,54;0,18;0,00;0,00;
0,00;0,00;201,64;0,18;0,00;0,00;
0,00;0,00;201,74;0,13;0,00;0,00;
0,00;0,00;201,83;0,18;0,00;0,00;
0,00;0,00;201,93;0,13;0,00;0,00;
0,00;0,00;202,02;0,18;0,00;0,00;
0,00;0,00;202,12;0,18;0,00;0,00;
0,00;0,00;202,22;0,18;0,00;0,00;
0,00;0,00;202,31;0,18;0,00;0,00;
0,00;0,00;202,41;0,18;0,00;0,00;
0,00;0,00;202,50;0,18;0,00;0,00;
0,00;0,00;202,60;0,18;0,00;0,00;
0,00;0,00;202,70;0,13;0,00;0,00;
0,00;0,00;202,79;0,18;0,00;0,00;
0,00;0,00;202,89;0,13;0,00;0,00;
0,00;0,00;202,98;0,18;0,00;0,00;
0,00;0,00;203,08;0,18;0,00;0,00;
0,00;0,00;203,18;0,18;0,00;0,00;
0,00;0,00;203,27;0,13;0,00;0,00;
0,00;0,00;203,37;0,13;0,00;0,00;
0,00;0,00;203,46;0,18;0,00;0,00;
0,00;0,00;203,56;0,13;0,00;0,00;
0,00;0,00;203,66;0,13;0,00;0,00;
0,00;0,00;203,75;0,18;0,00;0,00;
0,00;0,00;203,85;0,18;0,00;0,00;
0,00;0,00;203,94;0,18;0,00;0,00;
0,00;0,00;204,04;0,13;0,00;0,00;
0,00;0,00;204,14;0,18;0,00;0,00;
0,00;0,00;204,23;0,13;0,00;0,00;
0,00;0,00;204,33;0,18;0,00;0,00;
0,00;0,00;204,42;0,18;0,00;0,00;
0,00;0,00;204,52;0,13;0,00;0,00;
0,00;0,00;204,62;0,13;0,00;0,00;
0,00;0,00;204,71;0,13;0,00;0,00;
0,00;0,00;204,81;0,13;0,00;0,00;
0,00;0,00;204,90;0,18;0,00;0,00;
0,00;0,00;205,00;0,13;0,00;0,00;
0,00;0,00;205,10;0,18;0,00;0,00;
0,00;0,00;205,19;0,13;0,00;0,00;
0,00;0,00;205,29;0,13;0,00;0,00;
0,00;0,00;205,38;0,18;0,00;0,00;
0,00;0,00;205,48;0,18;0,00;0,00;
0,00;0,00;205,58;0,13;0,00;0,00;
0,00;0,00;205,67;0,18;0,00;0,00;
0,00;0,00;205,77;0,13;0,00;0,00;
0,00;0,00;205,86;0,18;0,00;0,00;
0,00;0,00;205,96;0,18;0,00;0,00;
0,00;0,00;206,06;0,18;0,00;0,00;
0,00;0,00;206,15;0,18;0,00;0,00;
0,00;0,00;206,25;0,18;0,00;0,00;
0,00;0,00;206,34;0,18;0,00;0,00;
0,00;0,00;206,44;0,18;0,00;0,00;
0,00;0,00;206,54;0,13;0,00;0,00;
0,00;0,00;206,63;0,18;0,00;0,00;
0,00;0,00;206,73;0,18;0,00;0,00;
0,00;0,00;206,82;0,18;0,00;0,00;
0,00;0,00;206,92;0,13;0,00;0,00;
0,00;0,00;207,02;0,18;0,00;0,00;
0,00;0,00;207,11;0,18;0,00;0,00;
0,00;0,00;207,21;0,18;0,00;0,00;
0,00;0,00;207,30;0,18;0,00;0,00;
0,00;0,00;207,40;0,18;0,00;0,00;
0,00;0,00;207,50;0,09;0,00;0,00;
0,00;0,00;207,59;0,13;0,00;0,00;
0,00;0,00;207,69;0,18;0,00;0,00;
0,00;0,00;207,78;0,13;0,00;0,00;
0,00;0,00;207,88;0,18;0,00;0,00;
0,00;0,00;207,98;0,13;0,00;0,00;
0,00;0,00;208,07;0,18;0,00;0,00;
0,00;0,00;208,17;0,18;0,00;0,00;
0,00;0,00;208,26;0,13;0,00;0,00;
0,00;0,00;208,36;0,13;0,00;0,00;
0,00;0,00;208,46;0,18;0,00;0,00;
0,00;0,00;208,55;0,13;0,00;0,00;
0,00;0,00;208,65;0,13;0,00;0,00;
0,00;0,00;208,74;0,18;0,00;0,00;
0,00;0,00;208,84;0,13;0,00;0,00;
0,00;0,00;208,94;0,18;0,00;0,00;
0,00;0,00;209,03;0,13;0,00;0,00;
0,00;0,00;209,13;0,13;0,00;0,00;
0,00;0,00;209,22;0,18;0,00;0,00;
0,00;0,00;209,32;0,18;0,00;0,00;
0,00;0,00;209,42;0,13;0,00;0,00;
0,00;0,00;209,51;0,13;0,00;0,00;
0,00;0,00;209,61;0,13;0,00;0,00;
0,00;0,00;209,70;0,13;0,00;0,00;
0,00;0,00;209,80;0,13;0,00;0,00;
0,00;0,00;209,90;0,18;0,00;0,00;
0,00;0,00;209,99;0,18;0,00;0,00;
0,00;0,00;210,09;0,18;0,00;0,00;
0,00;0,00;210,18;0,13;0,00;0,00;
0,00;0,00;210,28;0,18;0,00;0,00;
0,00;0,00;210,38;0,18;0,00;0,00;
0,00;0,00;210,47;0,18;0,00;0,00;
0,00;0,00;210,57;0,18;0,00;0,00;
0,00;0,00;210,66;0,18;0,00;0,00;
0,00;0,00;210,76;0,13;0,00;0,00;
0,00;0,00;210,86;0,13;0,00;0,00;
0,00;0,00;210,95;0,18;0,00;0,00;
0,00;0,00;211,05;0,13;0,00;0,00;
0,00;0,00;211,14;0,18;0,00;0,00;
0,00;0,00;211,24;0,18;0,00;0,00;
0,00;0,00;211,34;0,18;0,00;0,00;
0,00;0,00;211,43;0,18;0,00;0,00;
0,00;0,00;211,53;0,18;0,00;0,00;
0,00;0,00;211,62;0,13;0,00;0,00;
0,00;0,00;211,72;0,18;0,00;0,00;
0,00;0,00;211,82;0,18;0,00;0,00;
0,00;0,00;211,91;0,13;0,00;0,00;
0,00;0,00;212,01;0,13;0,00;0,00;
0,00;0,00;212,10;0,13;0,00;0,00;
0,00;0,00;212,20;0,13;0,00;0,00;
0,00;0,00;212,30;0,13;0,00;0,00;
0,00;0,00;212,39;0,13;0,00;0,00;
0,00;0,00;212,49;0,18;0,00;0,00;
0,00;0,00;212,58;0,18;0,00;0,00;
0,00;0,00;212,68;0,18;0,00;0,00;
0,00;0,00;212,78;0,18;0,00;0,00;
0,00;0,00;212,87;0,18;0,00;0,00;
0,00;0,00;212,97;0,18;0,00;0,00;
0,00;0,00;213,06;0,18;0,00;0,00;
0,00;0,00;213,16;0,13;0,00;0,00;
0,00;0,00;213,26;0,13;0,00;0,00;
0,00;0,00;213,35;0,13;0,00;0,00;
0,00;0,00;213,45;0,13;0,00;0,00;
0,00;0,00;213,54;0,13;0,00;0,00;
0,00;0,00;213,64;0,18;0,00;0,00;
0,00;0,00;213,74;0,18;0,00;0,00;
0,00;0,00;213,83;0,18;0,00;0,00;
0,00;0,00;213,93;0,18;0,00;0,00;
0,00;0,00;214,02;0,18;0,00;0,00;
0,00;0,00;214,12;0,13;0,00;0,00;
0,00;0,00;214,22;0,18;0,00;0,00;
0,00;0,00;214,31;0,18;0,00;0,00;
0,00;0,00;214,41;0,13;0,00;0,00;
0,00;0,00;214,50;0,18;0,00;0,00;
0,00;0,00;214,60;0,18;0,00;0,00;
0,00;0,00;214,70;0,13;0,00;0,00;
0,00;0,00;214,79;0,13;0,00;0,00;
0,00;0,00;214,89;0,13;0,00;0,00;
0,00;0,00;214,98;0,18;0,00;0,00;
0,00;0,00;215,08;0,13;0,00;0,00;
0,00;0,00;215,18;0,18;0,00;0,00;
0,00;0,00;215,27;0,18;0,00;0,00;
0,00;0,00;215,37;0,13;0,00;0,00;
0,00;0,00;215,46;0,13;0,00;0,00;
0,00;0,00;215,56;0,13;0,00;0,00;
0,00;0,00;215,66;0,13;0,00;0,00;
0,00;0,00;215,75;0,18;0,00;0,00;
0,00;0,00;215,85;0,18;0,00;0,00;
0,00;0,00;215,94;0,18;0,00;0,00;
0,00;0,00;216,04;0,13;0,00;0,00;
0,00;0,00;216,14;0,18;0,00;0,00;
0,00;0,00;216,23;0,18;0,00;0,00;
0,00;0,00;216,33;0,18;0,00;0,00;
0,00;0,00;216,42;0,13;0,00;0,00;
0,00;0,00;216,52;0,13;0,00;0,00;
0,00;0,00;216,62;0,09;0,00;0,00;
0,00;0,00;216,71;0,18;0,00;0,00;
0,00;0,00;216,81;0,18;0,00;0,00;
0,00;0,00;216,90;0,18;0,00;0,00;
0,00;0,00;217,00;0,13;0,00;0,00;
0,00;0,00;217,10;0,13;0,00;0,00;
0,00;0,00;217,19;0,13;0,00;0,00;
0,00;0,00;217,29;0,18;0,00;0,00;
0,00;0,00;217,38;0,13;0,00;0,00;
0,00;0,00;217,48;0,13;0,00;0,00;
0,00;0,00;217,58;0,13;0,00;0,00;
0,00;0,00;217,67;0,18;0,00;0,00;
0,00;0,00;217,77;0,18;0,00;0,00;
0,00;0,00;217,86;0,18;0,00;0,00;
0,00;0,00;217,96;0,13;0,00;0,00;
0,00;0,00;218,06;0,18;0,00;0,00;
0,00;0,00;218,15;0,18;0,00;0,00;
0,00;0,00;218,25;0,13;0,00;0,00;
0,00;0,00;218,34;0,09;0,00;0,00;
0,00;0,00;218,44;0,18;0,00;0,00;
0,00;0,00;218,54;0,18;0,00;0,00;
0,00;0,00;218,63;0,18;0,00;0,00;
0,00;0,00;218,73;0,09;0,00;0,00;
0,00;0,00;218,82;0,18;0,00;0,00;
0,00;0,00;218,92;0,18;0,00;0,00;
0,00;0,00;219,02;0,18;0,00;0,00;
0,00;0,00;219,11;0,18;0,00;0,00;
0,00;0,00;219,21;0,13;0,00;0,00;
0,00;0,00;219,30;0,18;0,00;0,00;
0,00;0,00;219,40;0,18;0,00;0,00;
0,00;0,00;219,50;0,18;0,00;0,00;
0,00;0,00;219,59;0,09;0,00;0,00;
0,00;0,00;219,69;0,13;0,00;0,00;
0,00;0,00;219,78;0,09;0,00;0,00;
0,00;0,00;219,88;0,18;0,00;0,00;
0,00;0,00;219,98;0,18;0,00;0,00;
0,00;0,00;220,07;0,18;0,00;0,00;
0,00;0,00;220,17;0,09;0,00;0,00;
0,00;0,00;220,26;0,18;0,00;0,00;
0,00;0,00;220,36;0,09;0,00;0,00;
0,00;0,00;220,46;0,18;0,00;0,00;
0,00;0,00;220,55;0,18;0,00;0,00;
0,00;0,00;220,65;0,13;0,00;0,00;
0,00;0,00;220,74;0,18;0,00;0,00;
0,00;0,00;220,84;0,13;0,00;0,00;
0,00;0,00;220,94;0,13;0,00;0,00;
0,00;0,00;221,03;0,18;0,00;0,00;
0,00;0,00;221,13;0,13;0,00;0,00;
0,00;0,00;221,22;0,18;0,00;0,00;
0,00;0,00;221,32;0,18;0,00;0,00;
0,00;0,00;221,42;0,13;0,00;0,00;
0,00;0,00;221,51;0,18;0,00;0,00;
0,00;0,00;221,61;0,18;0,00;0,00;
0,00;0,00;221,70;0,18;0,00;0,00;
0,00;0,00;221,80;0,13;0,00;0,00;
0,00;0,00;221,90;0,09;0,00;0,00;
0,00;0,00;221,99;0,18;0,00;0,00;
0,00;0,00;222,09;0,09;0,00;0,00;
0,00;0,00;222,18;0,13;0,00;0,00;
0,00;0,00;222,28;0,13;0,00;0,00;
0,00;0,00;222,38;0,13;0,00;0,00;
0,00;0,00;222,47;0,18;0,00;0,00;
0,00;0,00;222,57;0,13;0,00;0,00;
0,00;0,00;222,66;0,13;0,00;0,00;
0,00;0,00;222,76;0,13;0,00;0,00;
0,00;0,00;222,86;0,13;0,00;0,00;
0,00;0,00;222,95;0,18;0,00;0,00;
0,00;0,00;223,05;0,18;0,00;0,00;
0,00;0,00;223,14;0,18;0,00;0,00;
0,00;0,00;223,24;0,18;0,00;0,00;
0,00;0,00;223,34;0,13;0,00;0,00;
0,00;0,00;223,43;0,13;0,00;0,00;
0,00;0,00;223,53;0,18;0,00;0,00;
0,00;0,00;223,62;0,18;0,00;0,00;
0,00;0,00;223,72;0,18;0,00;0,00;
0,00;0,00;223,82;0,18;0,00;0,00;
0,00;0,00;223,91;0,18;0,00;0,00;
0,00;0,00;224,01;0,18;0,00;0,00;
0,00;0,00;224,10;0,18;0,00;0,00;
